label,message,threat_type,intent,source_type,difficulty,template_group,category,anchor_text,url
ham,HR has published the updated holiday schedule for the upcoming quarter. Please review the calendar attachment and submit any conflicts to your manager by Friday. Leave approvals remain unchanged.,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_imp_legit_0,legit_impersonation,,
spam,Please find the updated invoice attached. Review before today's meeting and confirm the changes. The file is password-protected; the password is the account number. Let me know once reviewed.,MALWARE,MALICIOUS,SYNTHETIC,ADVERSARIAL,px_mal_0,malware_delivery,,
spam,Please find the updated PO attached. Review before today's meeting and confirm the changes. The file is password-protected; the password is the account number. Let me know once reviewed.,MALWARE,MALICIOUS,SYNTHETIC,ADVERSARIAL,px_mal_1,malware_delivery,,
spam,Please find the updated shipping document attached. Review before today's meeting and confirm the changes. The file is password-protected; the password is the account number. Let me know once reviewed.,MALWARE,MALICIOUS,SYNTHETIC,ADVERSARIAL,px_mal_2,malware_delivery,,
spam,Please find the updated contract attached. Review before today's meeting and confirm the changes. The file is password-protected; the password is the account number. Let me know once reviewed.,MALWARE,MALICIOUS,SYNTHETIC,ADVERSARIAL,px_mal_5,malware_delivery,,
spam,Resume submission — please review the attached CV and the referenced portfolio archive. The archive is password-protected; the password is in the email header. Extract and open the sample work before our call today.,MALWARE,MALICIOUS,SYNTHETIC,ADVERSARIAL,px_mal_resume_0,malware_resume,,
spam,"Please find the final version of the contract attached. It contains a digital signature that renders only after you enable macros in the signature panel. Click Enable Content when you open it, then confirm receipt.",MALWARE,MALICIOUS,SYNTHETIC,ADVERSARIAL,px_mal_digisig_0,malware_enable,,
spam,"Please find the final version of the agreement attached. It contains a digital signature that renders only after you enable macros in the signature panel. Click Enable Content when you open it, then confirm receipt.",MALWARE,MALICIOUS,SYNTHETIC,ADVERSARIAL,px_mal_digisig_1,malware_enable,,
ham,Please find the updated invoice attached for your records. The payment was processed on schedule. Let me know if you need a signed copy.,NONE,BENIGN,SYNTHETIC,MEDIUM,ph_mal_legit_0,legit_attachment,,
spam,Please review the document before today's meeting and confirm the revision.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_nosw_0,social_eng_no_spamwords,,
spam,Can you confirm the updated account details on file for the vendor settlement?,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_nosw_1,social_eng_no_spamwords,,
spam,Please complete the verification before access is restored to your workspace.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_nosw_2,social_eng_no_spamwords,,
spam,The manager asked us to double-check the credentials for the shared drive login.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_nosw_3,social_eng_no_spamwords,,
spam,Kindly validate the new banking details shared by the client before we proceed.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_nosw_4,social_eng_no_spamwords,,
spam,Our records show a change request; please approve the attached authorization.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_nosw_5,social_eng_no_spamwords,,
spam,The security desk needs the one-time code to release the visitor's badge.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_nosw_6,social_eng_no_spamwords,,
spam,Please re-enter your login so we can sync the new directory permissions.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_nosw_7,social_eng_no_spamwords,,
spam,"Dear User, we respectfully request that you complete a mandatory security review of your account. Please submit your credentials on the official page to continue using our services without interruption.",CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_style_0,style_formal,,https://account-update.info/review
spam,hey! quick one - your account needs a security review. just drop your login details here and you're good to go.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_style_1,style_informal,,https://account-update.in/review
spam,you account need verify. security review pending. give login details page below. do fast else account block.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_style_2,style_broken,,https://identity-confirm.com/review
spam,"As part of the quarterly identity assurance protocol (IAP-9), re-authentication is required. Present your current credentials at the designated verification endpoint.",CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_style_3,style_technical,,https://claim-refund.net/review
spam,"Sir/Madam, this is an official communication. — apka account suspicious activity ke liye block ho gaya hai Details bharne ke liye niche diye gaye link par click karein.",SOCIAL_ENGINEERING,MALICIOUS,SYNTHETIC,HARD,px_hing_0,hinglish_scam,,https://payments-portal.in/verify
spam,"Namaste, yeh ek important notice hai. — KYC expire ho gaya hai, turant update karein Turant action lijiye, warna account suspend ho sakta hai.",SOCIAL_ENGINEERING,MALICIOUS,SYNTHETIC,HARD,px_hing_1,hinglish_scam,,https://claim-refund.org/verify
spam,"Sir/Madam, this is an official communication. — aapka payment receive nahi hua, refund verify karne ke liye link open karein Details bharne ke liye niche diye gaye link par click karein.",SOCIAL_ENGINEERING,MALICIOUS,SYNTHETIC,HARD,px_hing_2,hinglish_scam,,https://support-ticket.info/verify
spam,"Namaste, yeh ek important notice hai. — police complaint register ho gayi hai, verification ke liye details submit karein Aapke paas sirf aaj ka time hai.",SOCIAL_ENGINEERING,MALICIOUS,SYNTHETIC,HARD,px_hing_3,hinglish_scam,,https://verify-now.co/verify
spam,"Namaste, yeh ek important notice hai. — aapke account se paisa transfer hua hai, confirm karein Turant action lijiye, warna account suspend ho sakta hai.",SOCIAL_ENGINEERING,MALICIOUS,SYNTHETIC,HARD,px_hing_4,hinglish_scam,,https://alert-center.net/verify
spam,"Sir/Madam, this is an official communication. — aapka OTP kisi ko share nahi karna, yah link kholkar details bharein Details bharne ke liye niche diye gaye link par click karein.",SOCIAL_ENGINEERING,MALICIOUS,SYNTHETIC,HARD,px_hing_5,hinglish_scam,,https://identity-confirm.org/verify
spam,"Sir/Madam, this is an official communication. — aapka parcel customs mein atka hai, charges pay karein Aapke paas sirf aaj ka time hai.",SOCIAL_ENGINEERING,MALICIOUS,SYNTHETIC,HARD,px_hing_6,hinglish_scam,,https://secure-verify.org/verify
spam,"Namaste, yeh ek important notice hai. — bank account freeze hone wala hai, turant KYC update karein Turant action lijiye, warna account suspend ho sakta hai.",SOCIAL_ENGINEERING,MALICIOUS,SYNTHETIC,HARD,px_hing_7,hinglish_scam,,https://support-ticket.co/verify
ham,"Namaste, aapka college ka winter session registration confirm ho gaya hai. Fees ki receipt attached hai. Kisi bhi problem ke liye registrar office se contact karein. Dhanyavad.",NONE,BENIGN,SYNTHETIC,HARD,ph_hing_legit_0,legit_hinglish,,
spam,Please review the attached invoice and confirm the payment details before the end of day.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_hamlike_0,ham_like_malicious,,
spam,Your account access requires verification — complete the request before your next login.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_hamlike_1,ham_like_malicious,,
spam,"Following up on our previous conversation, please confirm the updated payment details.",SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_hamlike_2,ham_like_malicious,,
spam,Document shared with you — review the access request and approve the sharing permission.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_hamlike_3,ham_like_malicious,,
spam,Action required before your next login: update your profile credentials.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_hamlike_4,ham_like_malicious,,
spam,We noticed a discrepancy in your latest statement. Confirm the transactions on the portal.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_hamlike_5,ham_like_malicious,,
spam,The compliance team requires you to confirm your identity for the annual audit.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_hamlike_6,ham_like_malicious,,
spam,Re: account — please verify your alternate email address to continue receiving statements.,SOCIAL_ENGINEERING,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_hamlike_7,ham_like_malicious,,
spam,Festive price drop — shop our new collection with free shipping today. Use code FEST25 at checkout. Shop now: https://shop.com/253,PROMOTIONAL,SUSPICIOUS,SYNTHETIC,EASY,px_promo_0,promo_spam,Shop now,https://deals.org
spam,Launch day discount — shop our new collection with free shipping today. Use code SAVE50 at checkout. Shop now: https://deals.in/116,PROMOTIONAL,SUSPICIOUS,SYNTHETIC,EASY,px_promo_1,promo_spam,Shop now,https://store.info
spam,Limited time flat 50% off — shop our new range with free shipping today. Use code SAVE50 at checkout. Shop now: https://deals.co/630,PROMOTIONAL,SUSPICIOUS,SYNTHETIC,EASY,px_promo_2,promo_spam,Shop now,https://shop.org
spam,Launch day discount — shop our new range with free shipping today. Use code CLEAR40 at checkout. Shop now: https://store.info/164,PROMOTIONAL,SUSPICIOUS,SYNTHETIC,EASY,px_promo_3,promo_spam,Shop now,https://deals.info
spam,Limited time flat 50% off — shop our new drop with free shipping today. Use code SAVE50 at checkout. Shop now: https://shop.com/854,PROMOTIONAL,SUSPICIOUS,SYNTHETIC,EASY,px_promo_4,promo_spam,Shop now,https://store.in
spam,Festive price drop — shop our new collection with free shipping today. Use code CLEAR40 at checkout. Shop now: https://store.in/150,PROMOTIONAL,SUSPICIOUS,SYNTHETIC,EASY,px_promo_5,promo_spam,Shop now,https://shop.org
spam,VERIFY YOUR ACCOUNT CREDENTIALS IMMEDIATELY AT THE SECURE PORTAL LINK BELOW.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_0_0,obfuscation,,https://account-update.info/secure
spam,vErIfY YoUr aCcOuNt cReDeNtIaLs iMmEdIaTeLy aT ThE SeCuRe pOrTaL LiNk bElOw.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_0_1,obfuscation,,https://verify-now.info/secure
spam,Verify your account credentials immediately at the secure portal link below.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_0_2,obfuscation,,https://payments-portal.info/secure
spam,V3r1fy y0ur 4cc0unt cr3d3nt14ls 1mm3d14t3ly 4t th3 s3cur3 p0rt4l l1nk b3l0w.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_0_3,obfuscation,,https://login-check.net/secure
spam,V e r i f y y o u r a c c o u n t c r e d e n t i a l s i m m e d i a t e l y a t t h e s e c u r e p o r t a l l i n k b e l o w .,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_0_4,obfuscation,,https://login-check.com/secure
spam,Verify your account credentials immediately at the secure portal link below .,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_0_5,obfuscation,,https://kyc-review.co/secure
spam,YOUR PAYMENT METHOD NEEDS CONFIRMATION. ENTER YOUR CARD DETAILS TO REACTIVATE.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_1_0,obfuscation,,https://login-check.info/secure
spam,yOuR PaYmEnT MeThOd nEeDs cOnFiRmAtIoN. eNtEr yOuR CaRd dEtAiLs tO ReAcTiVaTe.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_1_1,obfuscation,,https://payments-portal.co/secure
spam,Your payment method needs confirmation. Enter your card details to reactivate.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_1_2,obfuscation,,https://secure-verify.co/secure
spam,Y0ur p4ym3nt m3th0d n33ds c0nf1rm4t10n. Ent3r y0ur c4rd d3t41ls t0 r34ct1v4t3.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_1_3,obfuscation,,https://alert-center.org/secure
spam,Y o u r p a y m e n t m e t h o d n e e d s c o n f i r m a t i o n . E n t e r y o u r c a r d d e t a i l s t o r e a c t i v a t e .,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_1_4,obfuscation,,https://alert-center.co/secure
spam,Your payment method needs confirmation . Enter your card details to reactivate .,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_1_5,obfuscation,,https://verify-now.info/secure
spam,CONFIRM YOUR LOGIN DETAILS TO PREVENT ACCOUNT CLOSURE WITHIN 24 HOURS.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_2_0,obfuscation,,https://support-ticket.net/secure
spam,cOnFiRm yOuR LoGiN DeTaIlS To pReVeNt aCcOuNt cLoSuRe wItHiN 24 hOuRs.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_2_1,obfuscation,,https://claim-refund.net/secure
spam,Confirm your login details to prevent account closure within 24 hours.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_2_2,obfuscation,,https://support-ticket.com/secure
spam,C0nf1rm y0ur l0g1n d3t41ls t0 pr3v3nt 4cc0unt cl0sur3 w1th1n 24 h0urs.,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_2_3,obfuscation,,https://claim-refund.in/secure
spam,C o n f i r m y o u r l o g i n d e t a i l s t o p r e v e n t a c c o u n t c l o s u r e w i t h i n 2 4 h o u r s .,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_2_4,obfuscation,,https://kyc-review.co/secure
spam,Confirm your login details to prevent account closure within 24 hours .,CREDENTIAL_THEFT,MALICIOUS,ADVERSARIAL,ADVERSARIAL,px_obf_2_5,obfuscation,,https://claim-refund.info/secure
spam,Your bank account will be suspended. Verify immediately using the link: https://secure-account-verify.com/confirm,FRAUD,MALICIOUS,ADVERSARIAL,ADVERSARIAL,cx_pair_0,contextual_contrast,,
ham,Your bank account statement for August is now available in your official banking application. No action is required.,NONE,BENIGN,ADVERSARIAL,ADVERSARIAL,cx_pair_1,contextual_contrast,,
spam,Your package could not be delivered. Confirm your card details to receive it: https://parcel-fee-collect.com/pay,FRAUD,MALICIOUS,ADVERSARIAL,ADVERSARIAL,cx_pair_2,contextual_contrast,,
ham,Your package has been delivered successfully. View the delivery location and tracking updates in your orders page.,NONE,BENIGN,ADVERSARIAL,ADVERSARIAL,cx_pair_3,contextual_contrast,,
spam,Your OTP for password reset is 482913. Enter it on the unknown page to recover access.,FRAUD,MALICIOUS,ADVERSARIAL,ADVERSARIAL,cx_pair_4,contextual_contrast,,
ham,"Your OTP for login is 482913. It expires in 10 minutes. Never share this code with anyone, including support staff.",NONE,BENIGN,ADVERSARIAL,ADVERSARIAL,cx_pair_5,contextual_contrast,,
spam,Police registration required — pay the attached fine via the link to close the complaint.,FRAUD,MALICIOUS,ADVERSARIAL,ADVERSARIAL,cx_pair_6,contextual_contrast,,
ham,Police verification appointment is confirmed for Friday at 11 AM. Carry your original identity documents.,NONE,BENIGN,ADVERSARIAL,ADVERSARIAL,cx_pair_7,contextual_contrast,,
spam,Your electricity connection will be disconnected — pay the outstanding dues on the provided link now.,FRAUD,MALICIOUS,ADVERSARIAL,ADVERSARIAL,cx_pair_8,contextual_contrast,,
ham,Your electricity bill of Rs 1240 was paid successfully. Receipt is attached for your records.,NONE,BENIGN,ADVERSARIAL,ADVERSARIAL,cx_pair_9,contextual_contrast,,
spam,"You won the annual cash prize of Rs 1,00,000. Claim by submitting your bank details.",FRAUD,MALICIOUS,ADVERSARIAL,ADVERSARIAL,cx_pair_10,contextual_contrast,,
ham,You won the internal company performance award for Q3. The certificate is attached.,NONE,BENIGN,ADVERSARIAL,ADVERSARIAL,cx_pair_11,contextual_contrast,,
ham,"Security Alert: A new login to your account was detected from Chrome on Windows. If this was you, review your session in account settings.",NONE,BENIGN,SYNTHETIC,HARD,ph_ham_0_0,legit_security_alert,,
ham,Two-Factor Authentication: Your verification code is 771209. This code expires in 10 minutes. Never provide this code to anyone.,NONE,BENIGN,SYNTHETIC,HARD,ph_ham_1_0,legit_security_alert,,
ham,Payment Confirmation: Your tuition payment of Rs 50000 has been processed successfully. Transaction ID: 678186. Receipt attached.,NONE,BENIGN,SYNTHETIC,HARD,ph_ham_2_0,legit_security_alert,,
ham,Payment Confirmation: Your tuition payment of Rs 500 has been processed successfully. Transaction ID: 830854. Receipt attached.,NONE,BENIGN,SYNTHETIC,HARD,ph_ham_2_1,legit_security_alert,,
ham,Invoice: Your vendor payment of Rs 500 has been scheduled for direct deposit on Monday. Confirmation number 969296.,NONE,BENIGN,SYNTHETIC,HARD,ph_ham_3_0,legit_security_alert,,
ham,Invoice: Your vendor payment of Rs 2500 has been scheduled for direct deposit on Monday. Confirmation number 448701.,NONE,BENIGN,SYNTHETIC,HARD,ph_ham_3_1,legit_security_alert,,
ham,Order Confirmation: Your order #490557 has been placed and confirmed. Estimated delivery is Thursday. Track your shipment from your account.,NONE,BENIGN,SYNTHETIC,HARD,ph_ham_4_0,legit_security_alert,,
ham,Order Confirmation: Your order #411336 has been placed and confirmed. Estimated delivery is Thursday. Track your shipment from your account.,NONE,BENIGN,SYNTHETIC,HARD,ph_ham_4_1,legit_security_alert,,
ham,"Password Reset: We received a request to reset your password. Use the link in this email only if you initiated it. If not, ignore this message.",NONE,BENIGN,SYNTHETIC,HARD,ph_ham_5_0,legit_security_alert,,
ham,IT Notice: Your SSO password will expire in 5 days. Please update your credentials through the internal intranet portal.,NONE,BENIGN,SYNTHETIC,HARD,ph_ham_6_0,legit_security_alert,,
ham,"Account Login: New sign-in from a new device. If this was not you, check your recent security activity and secure your account recovery options.",NONE,BENIGN,SYNTHETIC,HARD,ph_ham_7_0,legit_security_alert,,
ham,Delivery Update: Your item has been out for delivery since 9 AM. No signature is required. Track live from your orders page.,NONE,BENIGN,SYNTHETIC,HARD,ph_ham_8_0,legit_security_alert,,
ham,"Dear customer, your transaction of Rs 2500 on your debit card ending 575013 has been approved. If this was not you, please contact your branch. This is a system-generated message, please do not reply.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_0,legit_system_alerts,,
ham,"Dear customer, your transaction of Rs 500 on your debit card ending 615885 has been approved. If this was not you, please contact your branch. This is a system-generated message, please do not reply.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_0,legit_system_alerts,,
ham,"Dear customer, your transaction of Rs 50000 on your debit card ending 755550 has been approved. If this was not you, please contact your branch. This is a system-generated message, please do not reply.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_0,legit_system_alerts,,
ham,"Dear customer, your UPI payment of Rs 50000 to Divya Menon has been successful. UPI Ref: 130193. This is an automated message — no response is required.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_1,legit_system_alerts,,
ham,"Dear customer, your UPI payment of Rs 3500 to Rohan Gupta has been successful. UPI Ref: 918673. This is an automated message — no response is required.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_1,legit_system_alerts,,
ham,"Dear customer, your UPI payment of Rs 1500 to Divya Menon has been successful. UPI Ref: 977355. This is an automated message — no response is required.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_1,legit_system_alerts,,
ham,"Your account ending 888612 has been credited with Rs 2500. Available balance: Rs 12000. For privacy, we do not include clickable links in transaction alerts.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_2,legit_system_alerts,,
ham,"Your account ending 109095 has been credited with Rs 500. Available balance: Rs 3500. For privacy, we do not include clickable links in transaction alerts.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_2,legit_system_alerts,,
ham,"Your account ending 884342 has been credited with Rs 3500. Available balance: Rs 2500. For privacy, we do not include clickable links in transaction alerts.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_2,legit_system_alerts,,
ham,"OTP for transaction of Rs 3500 on your card ending 995247: 902318. Valid for 10 minutes. Never share your OTP or card details with anyone, including bank employees.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_3,legit_system_alerts,,
ham,"OTP for transaction of Rs 2500 on your card ending 932841: 428176. Valid for 10 minutes. Never share your OTP or card details with anyone, including bank employees.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_3,legit_system_alerts,,
ham,"OTP for transaction of Rs 2500 on your card ending 699630: 439510. Valid for 10 minutes. Never share your OTP or card details with anyone, including bank employees.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_3,legit_system_alerts,,
ham,Login OTP for your online banking: 583412. The code is valid for one session only and expires in 5 minutes. Do not disclose this code to callers.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_4,legit_system_alerts,,
ham,Login OTP for your online banking: 902318. The code is valid for one session only and expires in 5 minutes. Do not disclose this code to callers.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_4,legit_system_alerts,,
ham,"Your password was changed successfully at 633468 AM. If this was not you, use the official app to lock your account and contact support. No further action if this was you.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_5,legit_system_alerts,,
ham,"Your password was changed successfully at 280092 AM. If this was not you, use the official app to lock your account and contact support. No further action if this was you.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_5,legit_system_alerts,,
ham,"Your password was changed successfully at 730227 AM. If this was not you, use the official app to lock your account and contact support. No further action if this was you.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_5,legit_system_alerts,,
ham,"We detected a sign-in from a new device using your email. If this was you, you can ignore this notification. If not, secure your account immediately from Security settings.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_6,legit_system_alerts,,
ham,"Your password reset request has been processed. If you did not request this, please reset again through the official portal. If you did, no action is needed.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_7,legit_system_alerts,,
ham,KYC confirmed: Your account records are up to date. No documents are required at this time. You will be notified on the portal if any action is needed.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_8,legit_system_alerts,,
ham,Aadhaar verification for your account has been completed successfully. No further verification is pending for the current cycle.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_9,legit_system_alerts,,
ham,Electricity bill of Rs 3500 has been paid successfully via auto-pay. Receipt no. 286773. This notice is for your records only.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_10,legit_system_alerts,,
ham,Electricity bill of Rs 12500 has been paid successfully via auto-pay. Receipt no. 206347. This notice is for your records only.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_10,legit_system_alerts,,
ham,Electricity bill of Rs 500 has been paid successfully via auto-pay. Receipt no. 492531. This notice is for your records only.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_10,legit_system_alerts,,
ham,"Your mobile bill of Rs 1500 is due on the 5th. Auto-pay is enabled on your registered account. If payment fails, you will receive a separate notification.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_11,legit_system_alerts,,
ham,"Your mobile bill of Rs 2 Lakh is due on the 5th. Auto-pay is enabled on your registered account. If payment fails, you will receive a separate notification.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_11,legit_system_alerts,,
ham,"Your mobile bill of Rs 50000 is due on the 5th. Auto-pay is enabled on your registered account. If payment fails, you will receive a separate notification.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_11,legit_system_alerts,,
ham,Insurance premium of Rs 12000 was collected successfully. Policy 575956 remains active until renewal. No further payment is due this month.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_12,legit_system_alerts,,
ham,Insurance premium of Rs 500 was collected successfully. Policy 806630 remains active until renewal. No further payment is due this month.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_12,legit_system_alerts,,
ham,Insurance premium of Rs 50000 was collected successfully. Policy 629389 remains active until renewal. No further payment is due this month.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_12,legit_system_alerts,,
ham,Refund of Rs 500 for your cancelled course registration has been initiated to your original payment method. Expected within 5-7 business days.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_13,legit_system_alerts,,
ham,Refund of Rs 1500 for your cancelled course registration has been initiated to your original payment method. Expected within 5-7 business days.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_13,legit_system_alerts,,
ham,Refund of Rs 3500 for your cancelled course registration has been initiated to your original payment method. Expected within 5-7 business days.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_13,legit_system_alerts,,
ham,Refund of Rs 500 for order #714828 has been initiated to your original payment method. You do not need to take any action for this refund.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_14,legit_system_alerts,,
ham,Refund of Rs 500 for order #769997 has been initiated to your original payment method. You do not need to take any action for this refund.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_14,legit_system_alerts,,
ham,Refund of Rs 12500 for order #438075 has been initiated to your original payment method. You do not need to take any action for this refund.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_14,legit_system_alerts,,
ham,Your reimbursement claim 850380 has been verified and approved by the finance department. Amount of Rs 1500 will be credited in the next payroll cycle.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_15,legit_system_alerts,,
ham,Your reimbursement claim 935060 has been verified and approved by the finance department. Amount of Rs 500 will be credited in the next payroll cycle.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_15,legit_system_alerts,,
ham,Your reimbursement claim 148025 has been verified and approved by the finance department. Amount of Rs 12000 will be credited in the next payroll cycle.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_15,legit_system_alerts,,
ham,Invoice 196154 from Amit Verma is attached for your records. Payment terms remain 30 days from issue. Please confirm receipt at your convenience.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_16,legit_system_alerts,,
ham,Invoice 472437 from Rohan Gupta is attached for your records. Payment terms remain 30 days from issue. Please confirm receipt at your convenience.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_16,legit_system_alerts,,
ham,Invoice 665752 from Amit Verma is attached for your records. Payment terms remain 30 days from issue. Please confirm receipt at your convenience.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_16,legit_system_alerts,,
ham,Statement of account for the quarter is now available in the customer portal. To protect your data we do not attach statements to email.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_17,legit_system_alerts,,
ham,Annual security training is due. The module takes 20 minutes and is available on the learning portal. Completion is mandatory for all staff by month end.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_18,legit_system_alerts,,
ham,Scheduled maintenance: the portal will be unavailable Sunday 2-4 AM. Services resume automatically; no credentials are required afterwards.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_19,legit_system_alerts,,
ham,Your appointment with Rajesh Kumar has been confirmed for 811493 AM. Please arrive 10 minutes early with your appointment letter and ID. Use the registration desk for check-in.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_20,legit_system_alerts,,
ham,Your appointment with Vikram Singh has been confirmed for 856982 AM. Please arrive 10 minutes early with your appointment letter and ID. Use the registration desk for check-in.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_20,legit_system_alerts,,
ham,Your appointment with Vikram Singh has been confirmed for 951862 AM. Please arrive 10 minutes early with your appointment letter and ID. Use the registration desk for check-in.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_20,legit_system_alerts,,
ham,"Thank you for registering for the departmental seminar. Your seat is confirmed. Entry is with your university ID card, no external link required.",NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_21,legit_system_alerts,,
ham,Your library holds are ready for pickup at the front desk until Friday. Items not collected will be returned to the shelf.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_22,legit_system_alerts,,
ham,Good news — your scholarship disbursement of Rs 50000 has been processed and will reflect in your account within 3 working days. Official receipt attached.,NONE,BENIGN,SYNTHETIC,HARD,ph_sysal_23,legit_system_alerts,,
